STATION,STATION_NAME,DATE,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100109,0.71,6.2,0.71,6.2,17.6,27.4,7.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100110,0.79,6.8,0.79,6.8,17.5,27.3,7.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100111,0.86,7.5,0.86,7.5,17.4,27.2,7.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100112,0.94,8.2,0.94,8.2,17.3,27.2,7.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100113,1.02,8.9,1.02,8.9,17.2,27.2,7.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100114,1.10,9.7,1.10,9.7,17.1,27.1,7.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100115,1.18,10.4,1.18,10.4,17.1,27.1,7.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100116,1.26,11.1,1.26,11.1,17.1,27.1,7.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100117,1.34,11.8,1.34,11.8,17.0,27.2,6.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100118,1.42,12.5,1.42,12.5,17.0,27.2,6.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100119,1.50,13.2,1.50,13.2,17.0,27.2,6.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100120,1.58,13.8,1.58,13.8,17.0,27.3,6.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100121,1.65,14.5,1.65,14.5,17.1,27.3,6.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100122,1.73,15.2,1.73,15.2,17.1,27.4,6.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100123,1.81,15.9,1.81,15.9,17.2,27.5,6.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100124,1.88,16.6,1.88,16.6,17.2,27.6,6.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100125,1.96,17.3,1.96,17.3,17.3,27.7,6.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100126,2.03,18.0,2.03,18.0,17.4,27.8,6.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100127,2.10,18.7,2.10,18.7,17.4,27.9,7.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100128,2.18,19.4,2.18,19.4,17.5,28.0,7.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100129,2.25,20.0,2.25,20.0,17.6,28.1,7.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100130,2.32,20.7,2.32,20.7,17.7,28.3,7.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100131,2.39,21.3,2.39,21.3,17.9,28.4,7.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100201,0.08,0.7,2.47,22.0,18.0,28.6,7.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100202,0.16,1.3,2.55,22.6,18.1,28.7,7.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100203,0.23,2.0,2.62,23.3,18.2,28.9,7.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100204,0.31,2.7,2.70,24.0,18.4,29.0,7.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100205,0.38,3.3,2.77,24.6,18.5,29.2,7.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100206,0.45,4.0,2.84,25.3,18.7,29.4,8.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100207,0.53,4.7,2.92,26.0,18.9,29.6,8.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100208,0.60,5.3,2.99,26.6,19.0,29.7,8.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100209,0.67,6.0,3.06,27.3,19.2,29.9,8.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100210,0.75,6.7,3.14,28.0,19.4,30.1,8.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100211,0.82,7.3,3.21,28.6,19.6,30.3,8.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100212,0.89,8.0,3.28,29.3,19.8,30.5,9.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100213,0.96,8.7,3.35,30.0,20.0,30.7,9.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100214,1.03,9.3,3.42,30.6,20.2,30.9,9.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100215,1.10,10.0,3.49,31.3,20.4,31.2,9.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100216,1.17,10.6,3.56,31.9,20.6,31.4,9.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100217,1.24,11.2,3.63,32.5,20.8,31.6,10.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100218,1.31,11.9,3.70,33.2,21.1,31.8,10.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100219,1.39,12.5,3.78,33.8,21.3,32.1,10.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100220,1.46,13.2,3.85,34.5,21.6,32.3,10.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100221,1.53,13.8,3.92,35.1,21.8,32.5,11.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100222,1.61,14.4,4.00,35.7,22.1,32.8,11.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100223,1.69,15.1,4.08,36.4,22.3,33.0,11.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100224,1.77,15.7,4.16,37.0,22.6,33.3,11.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100225,1.85,16.4,4.24,37.7,22.9,33.6,12.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100226,1.93,17.0,4.32,38.3,23.2,33.8,12.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100227,2.02,17.7,4.41,39.0,23.5,34.1,12.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100228,2.10,18.3,4.49,39.6,23.8,34.4,13.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100301,0.08,0.6,4.57,40.2,24.1,34.7,13.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100302,0.16,1.2,4.65,40.8,24.4,35.0,13.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100303,0.24,1.9,4.73,41.5,24.8,35.3,14.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100304,0.32,2.5,4.81,42.1,25.1,35.6,14.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100305,0.40,3.1,4.89,42.7,25.5,35.9,15.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100306,0.48,3.7,4.97,43.3,25.8,36.3,15.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100307,0.56,4.3,5.05,43.9,26.2,36.6,15.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100308,0.65,4.9,5.14,44.5,26.5,36.9,16.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100309,0.74,5.5,5.23,45.1,26.9,37.3,16.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100310,0.83,6.1,5.32,45.7,27.3,37.6,17.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100311,0.92,6.7,5.41,46.3,27.7,38.0,17.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100312,1.00,7.2,5.49,46.8,28.1,38.4,17.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100313,1.09,7.8,5.58,47.4,28.5,38.8,18.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100314,1.18,8.3,5.67,47.9,28.9,39.2,18.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100315,1.27,8.8,5.76,48.4,29.4,39.6,19.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100316,1.36,9.3,5.85,48.9,29.8,40.0,19.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100317,1.45,9.8,5.94,49.4,30.2,40.4,20.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100318,1.54,10.3,6.03,49.9,30.7,40.8,20.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100319,1.63,10.8,6.12,50.4,31.1,41.3,21.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100320,1.72,11.2,6.21,50.8,31.6,41.7,21.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100321,1.81,11.7,6.30,51.3,32.0,42.2,21.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100322,1.90,12.1,6.39,51.7,32.5,42.6,22.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100323,1.99,12.4,6.48,52.0,33.0,43.1,22.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100324,2.09,12.8,6.58,52.4,33.5,43.6,23.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100325,2.18,13.1,6.67,52.7,33.9,44.0,23.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100326,2.27,13.5,6.76,53.1,34.4,44.5,24.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100327,2.36,13.8,6.85,53.4,34.9,45.0,24.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100328,2.45,14.2,6.94,53.8,35.4,45.5,25.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100329,2.55,14.5,7.04,54.1,35.9,46.0,25.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100330,2.64,14.8,7.13,54.4,36.4,46.5,26.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100331,2.73,15.1,7.22,54.7,36.9,47.0,26.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100401,0.10,0.3,7.32,55.0,37.4,47.6,27.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100402,0.20,0.5,7.42,55.2,37.9,48.1,27.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100403,0.30,0.8,7.52,55.5,38.4,48.6,28.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100404,0.41,1.0,7.63,55.7,38.9,49.1,28.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100405,0.51,1.2,7.73,55.9,39.4,49.7,29.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100406,0.60,1.5,7.82,56.2,39.9,50.2,29.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100407,0.70,1.6,7.92,56.3,40.4,50.7,30.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100408,0.80,1.8,8.02,56.5,40.9,51.3,30.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100409,0.90,2.0,8.12,56.7,41.4,51.8,31.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100410,1.01,2.2,8.23,56.9,41.9,52.3,31.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100411,1.11,2.4,8.33,57.1,42.4,52.8,32.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100412,1.22,2.5,8.44,57.2,42.9,53.4,32.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100413,1.33,2.7,8.55,57.4,43.4,53.9,32.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100414,1.43,2.9,8.65,57.6,43.9,54.4,33.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100415,1.54,3.0,8.76,57.7,44.3,54.9,33.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100416,1.65,3.2,8.87,57.9,44.8,55.4,34.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100417,1.76,3.3,8.98,58.0,45.3,55.9,34.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100418,1.87,3.5,9.09,58.2,45.7,56.4,35.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100419,1.98,3.6,9.20,58.3,46.2,56.9,35.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100420,2.08,3.7,9.30,58.4,46.6,57.4,35.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100421,2.19,3.8,9.41,58.5,47.1,57.9,36.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100422,2.29,3.9,9.51,58.6,47.5,58.4,36.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100423,2.39,4.0,9.61,58.7,47.9,58.8,37.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100424,2.50,4.1,9.72,58.8,48.4,59.3,37.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100425,2.60,4.2,9.82,58.9,48.8,59.7,37.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100426,2.71,4.3,9.93,59.0,49.2,60.2,38.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100427,2.81,4.3,10.03,59.0,49.6,60.6,38.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100428,2.92,4.4,10.14,59.1,50.0,61.0,39.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100429,3.03,4.4,10.25,59.1,50.4,61.4,39.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100430,3.14,4.5,10.36,59.2,50.8,61.9,39.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100501,0.10,0.0,10.46,59.2,51.2,62.3,40.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100502,0.21,0.1,10.57,59.3,51.6,62.7,40.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100503,0.31,0.1,10.67,59.3,51.9,63.0,40.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100504,0.42,0.1,10.78,59.3,52.3,63.4,41.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100505,0.53,0.2,10.89,59.4,52.7,63.8,41.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100506,0.65,0.2,11.01,59.4,53.0,64.2,41.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100507,0.76,0.2,11.12,59.4,53.4,64.5,42.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100508,0.88,0.2,11.24,59.4,53.7,64.9,42.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100509,0.99,0.2,11.35,59.4,54.1,65.2,42.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100510,1.10,0.3,11.46,59.5,54.4,65.6,43.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100511,1.21,0.3,11.57,59.5,54.7,65.9,43.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100512,1.32,0.3,11.68,59.5,55.1,66.2,43.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100513,1.44,0.3,11.80,59.5,55.4,66.6,44.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100514,1.55,0.3,11.91,59.5,55.7,66.9,44.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100515,1.66,0.3,12.02,59.5,56.1,67.2,44.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100516,1.77,0.3,12.13,59.5,56.4,67.5,45.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100517,1.88,0.3,12.24,59.5,56.7,67.8,45.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100518,2.00,0.3,12.36,59.5,57.0,68.1,45.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100519,2.12,0.3,12.48,59.5,57.3,68.5,46.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100520,2.24,0.3,12.60,59.5,57.7,68.8,46.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100521,2.37,0.3,12.73,59.5,58.0,69.1,46.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100522,2.49,0.3,12.85,59.5,58.3,69.4,47.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100523,2.61,0.3,12.97,59.5,58.6,69.7,47.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100524,2.74,0.3,13.10,59.5,58.9,70.0,47.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100525,2.87,0.3,13.23,59.5,59.2,70.3,48.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100526,2.99,0.3,13.35,59.5,59.5,70.6,48.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100527,3.12,0.3,13.48,59.5,59.9,70.9,48.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100528,3.25,0.3,13.61,59.5,60.2,71.2,49.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100529,3.37,0.3,13.73,59.5,60.5,71.5,49.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100530,3.51,0.3,13.87,59.5,60.8,71.8,49.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100531,3.64,0.3,14.00,59.5,61.1,72.1,50.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100601,0.13,0.0,14.13,59.5,61.4,72.4,50.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100602,0.26,0.0,14.26,59.5,61.7,72.7,50.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100603,0.40,0.0,14.40,59.5,62.0,73.0,51.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100604,0.53,0.0,14.53,59.5,62.3,73.3,51.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100605,0.66,0.0,14.66,59.5,62.6,73.6,51.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100606,0.78,0.0,14.78,59.5,63.0,73.9,52.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100607,0.91,0.0,14.91,59.5,63.3,74.2,52.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100608,1.04,0.0,15.04,59.5,63.6,74.5,52.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100609,1.17,0.0,15.17,59.5,63.9,74.8,52.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100610,1.31,0.0,15.31,59.5,64.2,75.1,53.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100611,1.44,0.0,15.44,59.5,64.5,75.4,53.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100612,1.57,0.0,15.57,59.5,64.7,75.7,53.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100613,1.71,0.0,15.71,59.5,65.0,76.0,54.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100614,1.85,0.0,15.85,59.5,65.3,76.3,54.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100615,1.99,0.0,15.99,59.5,65.6,76.5,54.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100616,2.12,0.0,16.12,59.5,65.9,76.8,54.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100617,2.25,0.0,16.25,59.5,66.1,77.1,55.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100618,2.38,0.0,16.38,59.5,66.4,77.4,55.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100619,2.51,0.0,16.51,59.5,66.7,77.6,55.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100620,2.64,0.0,16.64,59.5,66.9,77.9,56.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100621,2.78,0.0,16.78,59.5,67.2,78.1,56.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100622,2.91,0.0,16.91,59.5,67.4,78.4,56.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100623,3.04,0.0,17.04,59.5,67.6,78.6,56.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100624,3.18,0.0,17.18,59.5,67.9,78.8,56.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100625,3.32,0.0,17.32,59.5,68.1,79.0,57.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100626,3.46,0.0,17.46,59.5,68.3,79.2,57.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100627,3.60,0.0,17.60,59.5,68.5,79.4,57.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100628,3.74,0.0,17.74,59.5,68.7,79.6,57.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100629,3.87,0.0,17.87,59.5,68.8,79.8,57.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100630,4.01,0.0,18.01,59.5,69.0,80.0,58.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100701,0.13,0.0,18.14,59.5,69.2,80.1,58.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100702,0.27,0.0,18.28,59.5,69.3,80.3,58.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100703,0.40,0.0,18.41,59.5,69.5,80.4,58.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100704,0.54,0.0,18.55,59.5,69.6,80.5,58.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100705,0.69,0.0,18.70,59.5,69.7,80.7,58.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100706,0.83,0.0,18.84,59.5,69.8,80.8,58.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100707,0.98,0.0,18.99,59.5,69.9,80.9,59.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100708,1.13,0.0,19.14,59.5,70.0,81.0,59.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100709,1.28,0.0,19.29,59.5,70.1,81.0,59.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100710,1.44,0.0,19.45,59.5,70.2,81.1,59.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100711,1.59,0.0,19.60,59.5,70.3,81.2,59.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100712,1.74,0.0,19.75,59.5,70.3,81.2,59.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100713,1.89,0.0,19.90,59.5,70.4,81.2,59.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100714,2.04,0.0,20.05,59.5,70.4,81.3,59.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100715,2.18,0.0,20.19,59.5,70.4,81.3,59.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100716,2.33,0.0,20.34,59.5,70.5,81.3,59.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100717,2.48,0.0,20.49,59.5,70.5,81.3,59.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100718,2.62,0.0,20.63,59.5,70.5,81.3,59.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100719,2.77,0.0,20.78,59.5,70.5,81.3,59.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100720,2.92,0.0,20.93,59.5,70.5,81.3,59.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100721,3.06,0.0,21.07,59.5,70.5,81.3,59.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100722,3.22,0.0,21.23,59.5,70.4,81.2,59.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100723,3.38,0.0,21.39,59.5,70.4,81.2,59.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100724,3.53,0.0,21.54,59.5,70.4,81.2,59.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100725,3.67,0.0,21.68,59.5,70.3,81.1,59.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100726,3.82,0.0,21.83,59.5,70.3,81.1,59.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100727,3.96,0.0,21.97,59.5,70.3,81.0,59.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100728,4.11,0.0,22.12,59.5,70.2,81.0,59.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100729,4.26,0.0,22.27,59.5,70.2,80.9,59.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100730,4.41,0.0,22.42,59.5,70.1,80.8,59.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100731,4.55,0.0,22.56,59.5,70.0,80.8,59.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100801,0.16,0.0,22.72,59.5,70.0,80.7,59.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100802,0.32,0.0,22.88,59.5,69.9,80.6,59.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100803,0.48,0.0,23.04,59.5,69.8,80.6,59.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100804,0.63,0.0,23.19,59.5,69.8,80.5,59.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100805,0.78,0.0,23.34,59.5,69.7,80.4,59.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100806,0.92,0.0,23.48,59.5,69.6,80.3,58.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100807,1.07,0.0,23.63,59.5,69.5,80.2,58.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100808,1.22,0.0,23.78,59.5,69.4,80.1,58.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100809,1.36,0.0,23.92,59.5,69.3,80.1,58.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100810,1.51,0.0,24.07,59.5,69.3,80.0,58.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100811,1.65,0.0,24.21,59.5,69.2,79.9,58.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100812,1.79,0.0,24.35,59.5,69.0,79.8,58.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100813,1.94,0.0,24.50,59.5,68.9,79.7,58.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100814,2.08,0.0,24.64,59.5,68.8,79.6,58.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100815,2.23,0.0,24.79,59.5,68.7,79.4,58.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100816,2.38,0.0,24.94,59.5,68.6,79.3,57.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100817,2.53,0.0,25.09,59.5,68.5,79.2,57.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100818,2.69,0.0,25.25,59.5,68.3,79.1,57.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100819,2.84,0.0,25.40,59.5,68.2,78.9,57.4
